Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q_BallotBoxStuffing,HT1Readable,HT1Credible,HT1Positive,HT1Quality,HT1Creative,CT1Readable,CT1Credible,CT1Positive,CT1Quality,CT1Creative,HT2Readable,HT2Credible,HT2Positive,HT2Quality,HT2Creative,CT2Readable,CT2Credible,CT2Positive,CT2Quality,CT2Creative,HT3Readable,HT3Credible,HT3Positive,HT3Quality,HT3Creative,CT3Readable,CT3Credible,CT3Positive,CT3Quality,CT3Creative,AC1,AC2,AC3,AC4,AC5,HT4Readable,HT4Credible,HT4Positive,HT4Quality,HT4Creative,CT4Readable,CT4Credible,CT4Positive,CT4Quality,CT4Creative,HT5Readable,HT5Credible,HT5Positive,HT5Quality,HT5Creative,CT5Readable,CT5Credible,CT5Positive,CT5Quality,CT4Creative,SurveyID
4/12/2023 16:14,4/12/2023 16:16,IP Address,208.194.210.174,100,114,TRUE,4/12/2023 16:16,R_07nsUwQgfj9Hta9,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,,,,,,4,5,,4,5,4,5,4,,5,,,,,,5,4,,4,5,,,,,,4,5,4,5,4,2,4,,5,4,,,,,,5,2,5,,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:16,IP Address,149.46.136.252,100,182,TRUE,4/12/2023 16:16,R_Qh4mpRm8EdKYfAJ,,,,,39.0469,-77.4903,anonymous,EN,1,,0,35,,,,4,5,,4,,,,,,,4,5,4,5,,,,,,,4,,4,,,,,,,4,4,4,4,4,,4,,4,,,,,,,,4,,5,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:16,IP Address,163.5.128.198,100,132,TRUE,4/12/2023 16:16,R_3nl3PxoV6uihyJr,,,,,40.7009,-73.9461,anonymous,EN,0.699999988,,0,35,,,,,,,,5,4,4,5,,4,5,4,,4,,,,,,4,5,,5,4,,,,,,4,4,4,4,4,4,,4,4,5,,,,,,4,5,,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:16,IP Address,209.166.248.232,100,72,TRUE,4/12/2023 16:16,R_2z8VdU6WVEMV0Se,,,,,40.6537,-73.7151,anonymous,EN,1,,0,50,,,4,4,4,4,4,,,,,,5,5,5,5,5,,,,,,4,4,4,5,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:16,IP Address,70.177.26.93,100,106,TRUE,4/12/2023 16:16,R_2PAoanXh4CqKI0Y,,,,,32.8458,-83.6762,anonymous,EN,1,,0,0,,,4,,,2,,,,,,,,,,,,5,,4,,4,,,,,,4,4,4,2,2,4,4,4,4,4,,,,,,5,4,4,,4,5,,,,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:16,IP Address,172.84.188.207,100,96,TRUE,4/12/2023 16:16,R_1QiNxx5YFharbQM,,,,,25.7689,-80.1946,anonymous,EN,0.899999976,,0,35,,,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:16,IP Address,149.46.136.168,100,159,TRUE,4/12/2023 16:16,R_1PSEL10MIQdbPrQ,,,,,39.0469,-77.4903,anonymous,EN,0.800000012,,0,25,,,,4,5,4,5,,,,,,,4,5,4,5,,,,,,,,,,,,4,,4,4,,4,5,4,5,,4,,4,,,,,,,,,,,,,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:16,IP Address,104.160.49.52,100,109,TRUE,4/12/2023 16:16,R_a4TKtWSmdUmYczn,,,,,32.2906,-81.6254,anonymous,EN,1,,0,0,,,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:16,IP Address,208.202.247.179,100,92,TRUE,4/12/2023 16:16,R_1NzE4zIwixkGoB5,,,,,40.8312,-73.9067,anonymous,EN,1,,0,0,,,,,,,,4,,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,,4,4,4,4,4,4,4,,4,4,4,4,,,,,,4,4,,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:16,IP Address,208.202.241.162,100,63,TRUE,4/12/2023 16:16,R_3G6vVpZiHiZ0Zf7,,,,,40.8035,-96.651,anonymous,EN,1,,0,0,,,5,4,4,4,5,,,,,,,,,,,4,4,4,5,4,,,,,,5,4,4,4,5,4,5,4,5,5,,,,,,5,4,4,5,4,,,,,,4,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:16,IP Address,192.126.166.26,100,118,TRUE,4/12/2023 16:16,R_R4ayqvoxnswkAEx,,,,,47.63,-122.2972,anonymous,EN,0.899999976,,0,105,,,,,,,,4,,4,,4,,,,,,4,,4,,4,4,,,4,,,,,,,4,,4,4,,,,,,,,4,,,4,4,,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:16,IP Address,163.123.221.205,100,139,TRUE,4/12/2023 16:16,R_3EQFTQ0YsWehggg,,,,,33.8351,-117.8652,anonymous,EN,1,,0,55,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,4,4,4,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:16,IP Address,45.196.144.200,100,111,TRUE,4/12/2023 16:16,R_3jZnlj6kwyKg0HF,,,,,39.0469,-77.4903,anonymous,EN,1,,0,25,,,5,5,5,5,4,,,,,,5,5,4,,,,,,,,,,,,,5,4,4,,,5,5,4,4,,,,,,,5,5,4,4,,,,,,,5,5,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:16,IP Address,208.195.167.98,100,193,TRUE,4/12/2023 16:16,R_2DMLaHRSs09CvfJ,,,,,36.0432,-95.8072,anonymous,EN,0.899999976,,0,0,,,,,,,,4,5,4,5,4,4,5,4,4,5,,,,,,,,,,,4,,5,5,4,4,5,4,4,,,,,,,4,5,5,5,5,,,,,,5,4,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:16,IP Address,140.82.30.101,100,90,TRUE,4/12/2023 16:16,R_AHvwiVCaS7JDfxf,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,4,,5,4,4,,,,,,4,,4,5,4,,,,,,,,,,,,4,5,4,,4,,4,5,4,4,,5,,4,,,,,,4,,5,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:16,IP Address,208.195.165.16,100,84,TRUE,4/12/2023 16:16,R_blJzKzTDkCbZ0gp,,,,,36.0432,-95.8072,anonymous,EN,0.899999976,,0,0,,,4,5,,5,5,,,,,,,4,5,4,5,,,,,,,,5,4,4,,,,,,4,,,5,4,,,,,,4,,4,5,,,,,,,,4,,5,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,109.121.33.137,100,122,TRUE,4/12/2023 16:17,R_3sjoANIRponWxwU,,,,,38.6583,-77.2481,anonymous,EN,0.899999976,,0,30,,,,,,,,4,2,1,4,,5,4,5,4,5,,,,,,2,,4,1,5,,,,,,1,4,5,4,,,,,,,2,,5,4,5,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,107.77.219.167,100,69,TRUE,4/12/2023 16:17,R_24laCgUwEjZwsTL,,,,,29.7539,-95.3589,anonymous,EN,0.899999976,,0,0,,,4,,,4,4,,,,,,5,,,,4,,,,,,4,,,4,4,,,,,,5,,,2,,5,2,,2,,,,,,,5,,,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,107.180.134.84,100,67,TRUE,4/12/2023 16:17,R_XnA6R71WCfP3eeJ,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,4,4,4,4,,,,,,,4,4,4,4,,,,,,,,,,,,,2,4,,,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,4,4,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,163.123.221.218,100,94,TRUE,4/12/2023 16:17,R_2YhKvUdHfIuZNhG,,,,,33.8351,-117.8652,anonymous,EN,0.899999976,,0,55,,,4,4,5,4,4,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,4,4,4,4,4,4,5,5,4,4,,,,,,,,,,,4,,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:17,IP Address,109.121.42.218,100,177,TRUE,4/12/2023 16:17,R_2bNqraB3d3NaN2p,,,,,38.6583,-77.2481,anonymous,EN,1,,0,0,,,4,4,5,4,5,,,,,,,,,,,4,4,5,5,5,4,5,5,4,4,,,,,,4,4,5,5,5,,,,,,4,4,5,5,5,,,,,,4,4,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:17,IP Address,149.46.136.64,100,65,TRUE,4/12/2023 16:17,R_2YQfgZ2dKy7Wu8B,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,55,,,,4,5,4,,,,,,,,,,,,,4,,2,4,,5,4,,2,,,,,,,4,2,,4,,,,,,,4,5,4,,2,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:17,IP Address,208.196.107.81,100,86,TRUE,4/12/2023 16:17,R_1LicmDDSvrMTk79,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,,,,,,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,,,,,,,,,,,5,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:17,IP Address,149.28.108.86,100,79,TRUE,4/12/2023 16:17,R_WlIowHm7CLtuCVr,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:17,IP Address,37.102.125.32,100,275,TRUE,4/12/2023 16:17,R_1SukhyQ3QeTNmHn,,,,,37.4925,15.0701,anonymous,EN,1,,0,0,,,4,,4,1,2,,,,,,5,4,4,,2,,,,,,5,5,5,,2,,,,,,4,4,4,4,4,5,,5,,,,,,,,,,,,,5,5,5,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:17,IP Address,149.46.136.121,100,223,TRUE,4/12/2023 16:17,R_PA3KixaVUFg8gWl,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,35,,,4,,,4,4,,,,,,,,,,,4,4,,,4,,,,,,4,,4,,4,4,4,4,4,4,,,,,,4,,4,,4,,,,,,4,,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,163.5.128.96,100,109,TRUE,4/12/2023 16:17,R_2Ys3LFIXiVj5U0J,,,,,40.7009,-73.9461,anonymous,EN,0.300000012,,0,35,,,,4,4,4,,,,,,,,,,,,4,5,5,4,4,,,,,,4,5,5,4,,4,5,4,4,5,4,5,4,4,5,,,,,,,,,,,4,5,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:17,IP Address,177.194.187.22,100,229,TRUE,4/12/2023 16:17,R_3Jt0mDI1XRONZ4j,,,,,-1.345,-48.4219,anonymous,EN,1,,0,0,,,,,,,,5,4,5,5,5,5,4,4,,,,,,,,5,4,,,,,,,,,4,4,4,4,4,,,,,,5,4,5,5,5,4,,4,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,205.149.51.140,100,128,TRUE,4/12/2023 16:17,R_3JEJUUKM7cdcv4A,,,,,42.7811,-71.2156,anonymous,EN,0.800000012,,0,25,,,4,5,4,,4,,,,,,,,,,,4,5,4,4,4,4,5,4,4,5,,,,,,4,5,4,4,4,,,,,,4,,4,4,5,,,,,,4,5,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:17,IP Address,149.46.136.187,100,278,TRUE,4/12/2023 16:17,R_e5QpF2DXOvFJBnj,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,35,,,,4,,5,4,,,,,,,4,,5,4,,,,,,,,,,,4,,4,,4,4,4,4,4,4,,4,,4,5,,,,,,,4,,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:17,IP Address,63.131.209.75,100,103,TRUE,4/12/2023 16:17,R_1mReVx3f7vBRqjB,,,,,38.2281,-84.8697,anonymous,EN,1,,0,20,,,,,,,,5,,4,,4,4,4,4,2,,,,,,,,,,,,4,4,,4,5,4,4,4,4,4,2,,4,2,2,,,,,,4,2,,2,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,208.202.250.243,100,123,TRUE,4/12/2023 16:17,R_O3vbQtAbevEC401,,,,,40.8485,-96.6247,anonymous,EN,0.899999976,,0,0,,,,,,,,4,5,4,4,5,5,4,4,5,4,,,,,,,,,,,4,5,5,4,5,4,5,4,5,4,4,4,,4,5,,,,,,,,,,,4,4,5,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,74.83.88.135,100,128,TRUE,4/12/2023 16:17,R_qRbnN9HC4b6X89b,,,,,39.3434,-84.4009,anonymous,EN,1,,0,0,,,,,,,,4,4,4,1,1,,,,,,4,4,4,2,2,,,,,,5,5,4,1,1,4,4,4,4,4,5,4,4,2,2,,,,,,5,4,4,1,1,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:17,IP Address,198.37.122.21,100,121,TRUE,4/12/2023 16:17,R_3P5Li4ErojBZSvr,,,,,44.0185,-121.2984,anonymous,EN,0.699999988,,0,25,,,,,4,,4,,,,,,,4,,4,,,,,,,,4,,4,,,,,,,,4,,4,,,,,,,,4,,4,,,4,,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:17,IP Address,107.180.128.49,100,115,TRUE,4/12/2023 16:17,R_3nTUJhgVvhzlDNC,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,,,,,,,4,4,4,4,,,,,4,4,,,,,,,,,,,,,4,4,,4,4,4,4,4,,,,,,4,,,,,,,,,,4,,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:18,IP Address,208.194.200.63,100,110,TRUE,4/12/2023 16:18,R_tDm3LZqYXnN8BKp,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,,,,,,4,5,5,4,4,4,4,5,5,5,,,,,,4,4,5,4,4,,,,,,4,4,4,4,4,,,,,,4,5,4,4,5,4,4,5,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:18,IP Address,208.202.246.147,100,92,TRUE,4/12/2023 16:18,R_3qwgYaoNR6mmuiD,,,,,40.8312,-73.9067,anonymous,EN,1,,0,0,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,4,4,4,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:18,IP Address,149.46.136.207,100,178,TRUE,4/12/2023 16:18,R_1exwdJjreZSQZFR,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,35,,,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:18,IP Address,208.202.248.60,100,136,TRUE,4/12/2023 16:18,R_xtuxCxBPapn2fFn,,,,,40.8485,-96.6247,anonymous,EN,1,,0,0,,,4,4,4,,5,,,,,,4,5,,4,4,,,,,,4,5,,4,,,,,,,4,2,4,4,5,4,,4,4,5,,,,,,4,,5,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:18,IP Address,163.5.128.211,100,278,TRUE,4/12/2023 16:18,R_7UuCz12i9Yipi0x,,,,,40.7009,-73.9461,anonymous,EN,0.699999988,,0,35,,,,,,,,4,,4,4,,,4,,4,4,,,,,,,,,,,4,,4,,4,4,4,4,4,4,4,,4,4,,,,,,,,,,,,4,,4,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:18,IP Address,172.82.181.16,100,72,TRUE,4/12/2023 16:18,R_3h3GD8zRPebtLwo,,,,,33.4475,-112.0866,anonymous,EN,0.800000012,,0,25,,,,4,5,4,4,,,,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,4,5,5,5,4,4,5,5,5,,,,,,,,,,,5,4,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:18,IP Address,202.182.69.176,100,306,TRUE,4/12/2023 16:18,R_3fcooJYR2axIYRi,,,,,40.7123,-74.0068,anonymous,EN,1,,0,25,,,,,,,,4,4,5,5,4,,,,,,4,5,5,5,4,5,5,5,4,5,,,,,,4,4,4,4,4,,,,,,5,5,4,5,4,5,4,5,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:18,IP Address,109.121.37.37,100,95,TRUE,4/12/2023 16:18,R_28AQVJbPYa3mG6p,,,,,38.6583,-77.2481,anonymous,EN,0.899999976,,0,0,,,4,5,4,5,4,,,,,,5,4,4,5,4,,,,,,,4,5,4,5,,,,,,4,4,4,4,4,4,,4,5,4,,,,,,,,,,,4,,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:18,IP Address,223.178.80.239,100,102,TRUE,4/12/2023 16:18,R_XsJtTswwRmEk50d,,,,,12.8996,80.2209,anonymous,EN,0.899999976,,0,5,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:18,IP Address,47.17.47.164,100,97,TRUE,4/12/2023 16:18,R_a9m6GTOaJ0C5u6t,,,,,40.7894,-73.5855,anonymous,EN,1,,0,30,,,4,,4,,4,,,,,,,,,,,4,,4,,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,,4,4,4,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:18,IP Address,209.166.240.226,100,73,TRUE,4/12/2023 16:18,R_yOsH5QmKLPEUFbj,,,,,40.6537,-73.7151,anonymous,EN,0.800000012,,0,50,,,,,,,,4,5,5,4,4,4,5,5,4,4,,,,,,,,,,,4,4,5,5,4,4,4,4,4,4,4,5,4,4,5,,,,,,,,,,,4,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:18,IP Address,208.196.111.59,100,67,TRUE,4/12/2023 16:18,R_djvbNVYVqSAgOnD,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:18,IP Address,45.32.169.48,100,226,TRUE,4/12/2023 16:18,R_1BVIrj3k2i6ZUZj,,,,,25.8119,-80.2318,anonymous,EN,0.800000012,,0,45,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:18,IP Address,149.46.192.135,100,67,TRUE,4/12/2023 16:18,R_1ooIg5vPk9cW2ps,,,,,40.5237,-74.4151,anonymous,EN,0.899999976,,0,75,,,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:18,IP Address,205.149.43.255,100,136,TRUE,4/12/2023 16:18,R_5mVspCmfj001xEl,,,,,42.9923,-87.9932,anonymous,EN,0.800000012,,0,25,,,,,,,,5,4,5,,4,,,,,,,5,,4,5,,,,,,5,,4,5,4,5,4,4,,5,,,,,,4,4,5,4,,,4,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:18,IP Address,208.195.168.218,100,209,TRUE,4/12/2023 16:18,R_1Qoxf2hcVNwiHkj,,,,,40.8023,-73.7329,anonymous,EN,1,,0,30,,,4,,4,5,5,,,,,,,,,,,4,,4,5,4,,,,,,4,,4,4,,4,,4,5,4,5,4,,4,5,,,,,,,,,,,4,5,,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:15,4/12/2023 16:19,IP Address,107.180.131.54,100,189,TRUE,4/12/2023 16:19,R_3fAw9c8jXzlqVpU,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,,,,,,,4,,4,5,4,,,,,,4,,,4,4,,,,,,4,4,4,,4,4,4,4,4,4,,,,,,,4,4,,4,,,,,,4,5,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,209.20.201.183,100,74,TRUE,4/12/2023 16:19,R_D0218sCGtYJbNLz,,,,,39.018,-77.539,anonymous,EN,0.800000012,,0,25,,,4,5,4,4,5,,,,,,5,5,4,4,5,,,,,,5,4,5,5,4,,,,,,5,5,4,5,5,,,,,,4,5,5,4,4,4,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,163.5.128.194,100,133,TRUE,4/12/2023 16:19,R_ptk9BpGVIilWU3D,,,,,40.7009,-73.9461,anonymous,EN,0.400000006,,0,35,,,,,,,,,4,5,4,,,,,,,,4,5,4,,4,5,,4,5,,,,,,4,4,4,4,4,,4,4,,4,,,,,,,,,,,,4,5,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,45.63.107.11,100,93,TRUE,4/12/2023 16:19,R_1gnC3HzXH4wWr5x,,,,,25.8119,-80.2318,anonymous,EN,0.800000012,,0,25,,,,,,,,,4,5,,4,,,,,,4,,4,5,4,,,,,,,5,4,,4,4,5,,4,4,4,,4,5,4,,,,,,,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:18,4/12/2023 16:19,IP Address,154.17.152.210,100,85,TRUE,4/12/2023 16:19,R_2CypLy6PGlTipfY,,,,,39.0469,-77.4903,anonymous,EN,1,,0,55,,,,4,4,,2,,,,,,,4,5,4,,,,,,,,4,5,4,,,,,,,4,,4,5,4,,,,,,4,5,4,,4,,,,,,4,5,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,23.146.200.71,100,106,TRUE,4/12/2023 16:19,R_1H7B2xvmFfE6yiU,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,,5,4,5,,4,2,5,,,,,,,,,,,,4,5,4,2,5,,4,,5,2,,,,,,,4,,5,2,,4,,5,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,163.5.128.89,100,138,TRUE,4/12/2023 16:19,R_1HcpypjTF190yP4,,,,,40.7009,-73.9461,anonymous,EN,0.400000006,,0,35,,,4,,4,4,,,,,,,,,,,,4,,5,4,4,4,,5,4,4,,,,,,4,4,4,4,4,4,5,,4,4,,,,,,,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:18,4/12/2023 16:19,IP Address,205.149.51.139,100,87,TRUE,4/12/2023 16:19,R_BLZ9eIRtHvvS9jz,,,,,42.7811,-71.2156,anonymous,EN,1,,0,25,,,4,5,5,4,5,,,,,,,,,,,4,5,4,5,4,,,,,,5,5,4,4,5,5,5,4,4,5,,,,,,5,5,4,4,4,,,,,,4,5,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,63.92.68.0,100,111,TRUE,4/12/2023 16:19,R_2wuAT42kWNICBjy,,,,,33.8088,-84.2815,anonymous,EN,0.899999976,,0,25,,,5,4,5,5,4,,,,,,4,,4,5,4,,,,,,,,,,,5,4,5,5,5,4,4,4,4,4,,,,,,5,4,4,5,4,,,,,,4,5,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:18,4/12/2023 16:19,IP Address,208.196.97.65,100,95,TRUE,4/12/2023 16:19,R_2QxQ7CV4Qx7i3L1,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,,,,,,5,4,5,4,5,4,5,4,5,4,,,,,,5,4,5,4,5,,,,,,2,2,2,2,2,4,5,4,5,4,,,,,,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,104.207.145.34,100,135,TRUE,4/12/2023 16:19,R_10x89VyIgczNpl1,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,,,,,4,,4,,,4,4,,4,,,,,,,,,,,,,4,,4,4,4,,,2,,,,,4,,,,,,,,,,,,,4,,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:19,IP Address,163.5.128.99,100,159,TRUE,4/12/2023 16:19,R_3dTasbEiLk2wuNC,,,,,40.7009,-73.9461,anonymous,EN,0.400000006,,0,35,,,4,4,,4,5,,,,,,4,5,,4,4,,,,,,,,,,,,4,4,,4,4,4,4,4,4,,,,,,4,5,,4,4,4,4,,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:18,4/12/2023 16:19,IP Address,208.196.101.94,100,84,TRUE,4/12/2023 16:19,R_3HNAzKEVOXEjhxa,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,,,,,,4,5,4,5,,4,4,5,5,,,,,,,,,,,,4,4,5,5,4,4,,4,5,4,4,,5,5,4,,,,,,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:18,4/12/2023 16:19,IP Address,74.122.60.243,100,79,TRUE,4/12/2023 16:19,R_1rk3jV8ibnRZOjX,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,,,,,,4,,4,,4,,,,,,,4,,,4,4,,4,,4,,,,,,4,4,4,4,4,4,,4,,4,,,,,,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
